id,known_nt,cell_type,dataset
574688051,gaba,LHPV12a1,hemibrain:v1.2.1
707647321,dopamine,PAM04_a,hemibrain:v1.2.1
573774122,glutamate,LHPV4g1,hemibrain:v1.2.1
633438933,glutamate,LHPV4c1_b,hemibrain:v1.2.1
675763039,dopamine,PAM06_a,hemibrain:v1.2.1
605770509,gaba,SLP002,hemibrain:v1.2.1
551113395,dopamine,PAM10,hemibrain:v1.2.1
582139830,dopamine,PAM04_a,hemibrain:v1.2.1
574040939,acetylcholine,LHAD1b2_c,hemibrain:v1.2.1
5812979172,dopamine,PAM01_b,hemibrain:v1.2.1
5813020004,glutamate,LHPV4a10_a,hemibrain:v1.2.1
571666400,acetylcholine,LHPD2b1_b,hemibrain:v1.2.1
636434899,glutamate,LHPV4b1_a,hemibrain:v1.2.1
604022763,glutamate,LHPV4a10_a,hemibrain:v1.2.1
550408954,dopamine,PAM01_a,hemibrain:v1.2.1
755518957,acetylcholine,DM3_adPN,hemibrain:v1.2.1
581332573,dopamine,PAM01_a,hemibrain:v1.2.1
728483069,gaba,LHAV4a1_b,hemibrain:v1.2.1
573683438,acetylcholine,LHAD1b2_b,hemibrain:v1.2.1
1670265016,octopamine,OA-VUMa2,hemibrain:v1.2.1
573333903,acetylcholine,LHPV5a1_b,hemibrain:v1.2.1
5813061564,acetylcholine,LHAV2k2,hemibrain:v1.2.1
573670049,acetylcholine,LHPV5a2,hemibrain:v1.2.1
578474318,gaba,SLP002,hemibrain:v1.2.1
5813032997,dopamine,PAM02,hemibrain:v1.2.1
579169910,gaba,LHAV4e7_a,hemibrain:v1.2.1
5813058137,gaba,LHAV4a1_c,hemibrain:v1.2.1
1630051981,acetylcholine,VA4_lPN,hemibrain:v1.2.1
5813052205,acetylcholine,LHAD1b2_c,hemibrain:v1.2.1
638481581,octopamine,OA-VUMa2,hemibrain:v1.2.1
577546843,acetylcholine,LHPV5a1_b,hemibrain:v1.2.1
1570685283,gaba,DM3_vPN,hemibrain:v1.2.1
576812462,acetylcholine,LHAD1a2_a,hemibrain:v1.2.1
729211483,gaba,LHAV4b1_a,hemibrain:v1.2.1
576864518,glutamate,SIP012,hemibrain:v1.2.1
573669915,gaba,M_vPNml83,hemibrain:v1.2.1
851027931,acetylcholine,LHPV5b3,hemibrain:v1.2.1
572663539,gaba,M_vPNml87,hemibrain:v1.2.1
696095464,gaba,LHAV4b1_a,hemibrain:v1.2.1
573333835,acetylcholine,DM4_adPN,hemibrain:v1.2.1
734693858,acetylcholine,LHAD1a2_a,hemibrain:v1.2.1
5813035115,acetylcholine,LHAD3b1_d,hemibrain:v1.2.1
574032862,acetylcholine,VA5_lPN,hemibrain:v1.2.1
613079053,glutamate,MBON04,hemibrain:v1.2.1
582148591,dopamine,PAM10,hemibrain:v1.2.1
705722260,acetylcholine,LHPV5b3,hemibrain:v1.2.1
949534412,acetylcholine,aSP-g1,hemibrain:v1.2.1
574374051,acetylcholine,VA5_lPN,hemibrain:v1.2.1
789580340,gaba,LHAV4a5,hemibrain:v1.2.1
487925063,glutamate,MBON04,hemibrain:v1.2.1
5813055963,glutamate,LHPV4a11,hemibrain:v1.2.1
574037281,acetylcholine,VA5_lPN,hemibrain:v1.2.1
1042572999,gaba,LHAV4e7_b,hemibrain:v1.2.1
5813039235,acetylcholine,DM6_adPN,hemibrain:v1.2.1
1858901026,acetylcholine,VP2+_adPN,hemibrain:v1.2.1
574037479,glutamate,LHPV4a12_b,hemibrain:v1.2.1
1140750808,dopamine,PAM04_a,hemibrain:v1.2.1
5813013823,gaba,M_vPNml87,hemibrain:v1.2.1
762262916,acetylcholine,LHAV4b3,hemibrain:v1.2.1
574723544,acetylcholine,LHAV2k2,hemibrain:v1.2.1
609941228,acetylcholine,LHPV5a1_a,hemibrain:v1.2.1
572642334,glutamate,LHPV4a10_a,hemibrain:v1.2.1
575750788,acetylcholine,LHPV5b3,hemibrain:v1.2.1
579576294,acetylcholine,LHPV5a2,hemibrain:v1.2.1
824349873,acetylcholine,LHAD1b2_a,hemibrain:v1.2.1
604398262,glutamate,LHPV4b1_b,hemibrain:v1.2.1
1203070528,dopamine,PAM01_a,hemibrain:v1.2.1
5813056596,acetylcholine,DC4_adPN,hemibrain:v1.2.1
644417074,dopamine,PAM06_b,hemibrain:v1.2.1
5812982727,dopamine,PAM02,hemibrain:v1.2.1
1171690479,dopamine,PAM05,hemibrain:v1.2.1
5812979560,dopamine,PAM01_a,hemibrain:v1.2.1
760541793,gaba,LHAV4a1_a,hemibrain:v1.2.1
1640594274,acetylcholine,DC1_adPN,hemibrain:v1.2.1
1170348225,dopamine,PAM06_a,hemibrain:v1.2.1
944379777,glutamate,LHPV4g1,hemibrain:v1.2.1
822289778,gaba,LHAV4a1_b,hemibrain:v1.2.1
760250511,gaba,M_vPNml78,hemibrain:v1.2.1
573683455,acetylcholine,LHPV5a1_a,hemibrain:v1.2.1
609591891,glutamate,SIP011,hemibrain:v1.2.1
640199721,gaba,PLP089,hemibrain:v1.2.1
672352543,gaba,MBON10,hemibrain:v1.2.1
850636610,acetylcholine,LHAV2i2,hemibrain:v1.2.1
762961590,acetylcholine,LHAV2b11,hemibrain:v1.2.1
640963556,acetylcholine,LHPD2a1,hemibrain:v1.2.1
762274975,acetylcholine,LHAD1b2_c,hemibrain:v1.2.1
606090268,acetylcholine,VC1_lPN,hemibrain:v1.2.1
1447205602,gaba,M_vPNml83,hemibrain:v1.2.1
5813061530,gaba,LHAV4a5,hemibrain:v1.2.1
609591758,glutamate,SIP011,hemibrain:v1.2.1
769199010,acetylcholine,LHAD1b2_a,hemibrain:v1.2.1
612285653,acetylcholine,LHAV2a2,hemibrain:v1.2.1
731919293,gaba,LHAV4e7_b,hemibrain:v1.2.1
604368022,acetylcholine,LHPV5a1_a,hemibrain:v1.2.1
645224664,dopamine,PAM01_a,hemibrain:v1.2.1
731270909,gaba,LHAV4b1_b,hemibrain:v1.2.1
612440702,dopamine,PAM01_b,hemibrain:v1.2.1
5812979170,dopamine,PAM01_a,hemibrain:v1.2.1
950229431,dopamine,PPM1201,hemibrain:v1.2.1
610274029,gaba,M_vPNml50,hemibrain:v1.2.1
5813013203,acetylcholine,LHAV2k2,hemibrain:v1.2.1
604031105,gaba,LHAV4a5,hemibrain:v1.2.1
5901193788,glutamate,LHPV4b1_a,hemibrain:v1.2.1
634759240,gaba,VP4_vPN,hemibrain:v1.2.1
727838223,acetylcholine,LHPV5a2,hemibrain:v1.2.1
607886496,glutamate,SIP012,hemibrain:v1.2.1
612371421,glutamate,MBON01,hemibrain:v1.2.1
823668338,gaba,LHAV4a1_b,hemibrain:v1.2.1
697145036,gaba,M_vPNml83,hemibrain:v1.2.1
5813069965,dopamine,PAM05,hemibrain:v1.2.1
694813676,glutamate,LHPV4c1_b,hemibrain:v1.2.1
736860990,octopamine,OA-VUMa6,hemibrain:v1.2.1
603349484,gaba,M_vPNml85,hemibrain:v1.2.1
604031203,gaba,DM4_vPN,hemibrain:v1.2.1
735600320,dopamine,PAM06_a,hemibrain:v1.2.1
1977916288,acetylcholine,VM3_adPN,hemibrain:v1.2.1
610274046,gaba,M_vPNml50,hemibrain:v1.2.1
5812979168,dopamine,PAM06_b,hemibrain:v1.2.1
604726283,gaba,M_vPNml77,hemibrain:v1.2.1
5813069089,acetylcholine,VL2a_adPN,hemibrain:v1.2.1
1233428010,dopamine,PAM01_a,hemibrain:v1.2.1
643142863,dopamine,PAM01_a,hemibrain:v1.2.1
551790913,dopamine,PAM04_a,hemibrain:v1.2.1
603785283,acetylcholine,VP1l+VP3_ilPN,hemibrain:v1.2.1
881329355,glutamate,LHPV4b2,hemibrain:v1.2.1
608240515,acetylcholine,LHPV5g2,hemibrain:v1.2.1
1700937093,acetylcholine,DL1_adPN,hemibrain:v1.2.1
1224941044,dopamine,FB2A,hemibrain:v1.2.1
613719036,gaba,MBON10,hemibrain:v1.2.1
1700946301,acetylcholine,DL1_adPN,hemibrain:v1.2.1
1264186300,dopamine,PAM01_a,hemibrain:v1.2.1
761938645,gaba,M_vPNml67,hemibrain:v1.2.1
1888524453,gaba,VA1d_vPN,hemibrain:v1.2.1
635062078,acetylcholine,DP1m_adPN,hemibrain:v1.2.1
609591823,glutamate,SIP011,hemibrain:v1.2.1
643523134,dopamine,PAM05,hemibrain:v1.2.1
792040520,dopamine,PPM1201,hemibrain:v1.2.1
5813021291,gaba,MB-C1,hemibrain:v1.2.1
613835634,dopamine,PAM01_b,hemibrain:v1.2.1
673426956,acetylcholine,LHAD1b2_a,hemibrain:v1.2.1
634712475,gaba,LHAV4b1_b,hemibrain:v1.2.1
676263239,dopamine,PAM01_a,hemibrain:v1.2.1
1171431567,dopamine,PAM01_a,hemibrain:v1.2.1
696432315,acetylcholine,LHPV5a2,hemibrain:v1.2.1
1914140664,acetylcholine,VM5d_adPN,hemibrain:v1.2.1
644870768,dopamine,PAM01_a,hemibrain:v1.2.1
850717220,acetylcholine,VP1l+VP3_ilPN,hemibrain:v1.2.1
1139667240,acetylcholine,MBON13,hemibrain:v1.2.1
605050789,gaba,M_vPNml84,hemibrain:v1.2.1
606461310,acetylcholine,LHAD1b2_a,hemibrain:v1.2.1
606444098,gaba,LHAV4e7_b,hemibrain:v1.2.1
770692923,dopamine,PAM05,hemibrain:v1.2.1
732354059,acetylcholine,LHPV5c4,hemibrain:v1.2.1
1110307501,dopamine,PAM08_b,hemibrain:v1.2.1
5813000276,acetylcholine,VC3l_adPN,hemibrain:v1.2.1
1609883245,acetylcholine,DL3_lPN,hemibrain:v1.2.1
5813034081,gaba,M_vPNml58,hemibrain:v1.2.1
5813013202,acetylcholine,LHAD1b2_a,hemibrain:v1.2.1
1914823337,acetylcholine,VC3l_adPN,hemibrain:v1.2.1
1255630350,glutamate,FB2M,hemibrain:v1.2.1
697485362,acetylcholine,DM5_lPN,hemibrain:v1.2.1
5813075020,gaba,MB-C1,hemibrain:v1.2.1
636465174,glutamate,LHPV4b2,hemibrain:v1.2.1
1224595273,dopamine,FB2A,hemibrain:v1.2.1
1233492573,dopamine,PAM01_b,hemibrain:v1.2.1
1328513713,dopamine,PAM10,hemibrain:v1.2.1
635407942,gaba,M_vPNml85,hemibrain:v1.2.1
634707780,gaba,M_vPNml58,hemibrain:v1.2.1
643535876,dopamine,PAM10,hemibrain:v1.2.1
635416407,acetylcholine,DM5_lPN,hemibrain:v1.2.1
798585556,dopamine,PAM06_b,hemibrain:v1.2.1
675451588,dopamine,PAM14,hemibrain:v1.2.1
1796817841,acetylcholine,DA2_lPN,hemibrain:v1.2.1
1006258344,acetylcholine,VM5d_adPN,hemibrain:v1.2.1
5813055048,acetylcholine,DC2_adPN,hemibrain:v1.2.1
1141000881,dopamine,PAM08_b,hemibrain:v1.2.1
635048729,gaba,DP1m_vPN,hemibrain:v1.2.1
5813055180,acetylcholine,VA7m_lPN,hemibrain:v1.2.1
1609542060,acetylcholine,DL3_lPN,hemibrain:v1.2.1
636789080,acetylcholine,VC5_adPN,hemibrain:v1.2.1
5812983399,dopamine,PAM05,hemibrain:v1.2.1
608145495,gaba,PLP089,hemibrain:v1.2.1
5813071348,dopamine,PPL202,hemibrain:v1.2.1
1851389175,acetylcholine,VM3_adPN,hemibrain:v1.2.1
609587594,glutamate,SIP011,hemibrain:v1.2.1
1828206773,acetylcholine,DC2_adPN,hemibrain:v1.2.1
1827516355,acetylcholine,DA2_lPN,hemibrain:v1.2.1
1328522741,dopamine,PAM10,hemibrain:v1.2.1
1888572074,acetylcholine,VM5d_adPN,hemibrain:v1.2.1
637462647,gaba,M_vPNml80,hemibrain:v1.2.1
636418270,gaba,M_vPNml58,hemibrain:v1.2.1
2010992546,acetylcholine,VM5v_adPN,hemibrain:v1.2.1
1233436396,dopamine,PAM06_b,hemibrain:v1.2.1
1797505019,acetylcholine,DA2_lPN,hemibrain:v1.2.1
5812982091,dopamine,PAM06_b,hemibrain:v1.2.1
698970725,gaba,WEDPN12,hemibrain:v1.2.1
1944507292,acetylcholine,VL2p_adPN,hemibrain:v1.2.1
673509195,glutamate,MBON01,hemibrain:v1.2.1
856408517,acetylcholine,LHAV4c1_a,hemibrain:v1.2.1
666450841,glutamate,LHPV4a11,hemibrain:v1.2.1
639958133,acetylcholine,LHPV5g1_b,hemibrain:v1.2.1
5813090752,gaba,M_vPNml81,hemibrain:v1.2.1
818983130,acetylcholine,DA2_lPN,hemibrain:v1.2.1
730709173,octopamine,OA-ASM1,hemibrain:v1.2.1
5813063280,dopamine,PAM06_a,hemibrain:v1.2.1
669325882,serotonin,5-HTPMPV03,hemibrain:v1.2.1
644896959,dopamine,PAM09,hemibrain:v1.2.1
1914823414,acetylcholine,VM5d_adPN,hemibrain:v1.2.1
675468771,dopamine,PAM13,hemibrain:v1.2.1
5813050729,acetylcholine,VA7m_lPN,hemibrain:v1.2.1
1881751117,acetylcholine,VA6_adPN,hemibrain:v1.2.1
767473384,octopamine,OA-VPM4,hemibrain:v1.2.1
5813022150,glutamate,LHPV4c1_c,hemibrain:v1.2.1
5813034571,acetylcholine,VM5v_adPN,hemibrain:v1.2.1
5813032740,gaba,WEDPN4,hemibrain:v1.2.1
756870190,glutamate,LHPV4c1_c,hemibrain:v1.2.1
5813024712,acetylcholine,VM5d_adPN,hemibrain:v1.2.1
1796818119,acetylcholine,DA2_lPN,hemibrain:v1.2.1
669869547,gaba,LHAV4a4,hemibrain:v1.2.1
1851393805,acetylcholine,VM7d_adPN,hemibrain:v1.2.1
738155917,octopamine,OA-ASM1,hemibrain:v1.2.1
791298858,gaba,M_vPNml84,hemibrain:v1.2.1
694472338,glutamate,LHPV4c1_b,hemibrain:v1.2.1
5813050727,acetylcholine,VM7d_adPN,hemibrain:v1.2.1
663432544,gaba,VP3+_vPN,hemibrain:v1.2.1
5813024799,acetylcholine,M_lPNm12,hemibrain:v1.2.1
762982753,acetylcholine,M_adPNm5,hemibrain:v1.2.1
1882083076,acetylcholine,VA7m_lPN,hemibrain:v1.2.1
1819326555,gaba,M_vPNml89,hemibrain:v1.2.1
787908929,glutamate,LHPV4c1_b,hemibrain:v1.2.1
916763916,gaba,LHAV4g2,hemibrain:v1.2.1
674519060,dopamine,PAM01_a,hemibrain:v1.2.1
702010197,acetylcholine,LHPV5g1_b,hemibrain:v1.2.1
667823920,gaba,M_vPNml56,hemibrain:v1.2.1
700982749,acetylcholine,LHPV5g1_b,hemibrain:v1.2.1
5813058028,glutamate,LHPV4c1_c,hemibrain:v1.2.1
1975878958,acetylcholine,VP2_adPN,hemibrain:v1.2.1
889523223,gaba,PLP089,hemibrain:v1.2.1
5812982120,dopamine,PAM05,hemibrain:v1.2.1
5813108084,glutamate,LHPV4c1_c,hemibrain:v1.2.1
1977579449,acetylcholine,VA2_adPN,hemibrain:v1.2.1
1887872301,acetylcholine,M_adPNm4,hemibrain:v1.2.1
1048004460,dopamine,PAM09,hemibrain:v1.2.1
5813078563,glutamate,FB2H_a,hemibrain:v1.2.1
760250272,gaba,M_vPNml84,hemibrain:v1.2.1
693125078,acetylcholine,VC3l_adPN,hemibrain:v1.2.1
675602461,dopamine,PAM09,hemibrain:v1.2.1
693483018,acetylcholine,DL5_adPN,hemibrain:v1.2.1
1173007139,dopamine,PAM14,hemibrain:v1.2.1
1888213190,acetylcholine,M_adPNm4,hemibrain:v1.2.1
706819341,dopamine,PAM13,hemibrain:v1.2.1
822622842,gaba,LHAV4b1_b,hemibrain:v1.2.1
760264077,gaba,M_vPNml74,hemibrain:v1.2.1
1069929827,gaba,M_vPNml57,hemibrain:v1.2.1
1671608112,acetylcholine,M_ilPNm90,hemibrain:v1.2.1
861665641,acetylcholine,MBON12,hemibrain:v1.2.1
5812983069,acetylcholine,M_lPNm13,hemibrain:v1.2.1
701577869,acetylcholine,LHPV5b3,hemibrain:v1.2.1
1141329227,dopamine,PAM13,hemibrain:v1.2.1
799362484,dopamine,PAM14,hemibrain:v1.2.1
5813022826,octopamine,OA-ASM1,hemibrain:v1.2.1
757215581,glutamate,LHPV4c1_b,hemibrain:v1.2.1
1856833015,acetylcholine,M_lPNm12,hemibrain:v1.2.1
1447205712,gaba,M_vPNml77,hemibrain:v1.2.1
2064165421,acetylcholine,V_ilPN,hemibrain:v1.2.1
729219639,gaba,M_vPNml74,hemibrain:v1.2.1
698508565,acetylcholine,V_ilPN,hemibrain:v1.2.1
5813014622,gaba,M_vPNml82,hemibrain:v1.2.1
732034061,glutamate,FB2H_b,hemibrain:v1.2.1
1255630284,glutamate,FB2M,hemibrain:v1.2.1
1702306047,acetylcholine,M_ilPN8t91,hemibrain:v1.2.1
880987844,glutamate,LHPV4g1,hemibrain:v1.2.1
698526273,gaba,M_vPNml74,hemibrain:v1.2.1
1851061177,acetylcholine,VA1d_adPN,hemibrain:v1.2.1
1447201088,gaba,DC4_vPN,hemibrain:v1.2.1
5813090530,glutamate,LHPV2a1_e,hemibrain:v1.2.1
5901194039,gaba,LHAV4g2,hemibrain:v1.2.1
5813020143,gaba,PLP082,hemibrain:v1.2.1
791527493,serotonin,5-HTPMPV03,hemibrain:v1.2.1
5813020002,glutamate,LHPV4g1,hemibrain:v1.2.1
693479072,acetylcholine,VM7v_adPN,hemibrain:v1.2.1
5813024710,acetylcholine,DL2d_adPN,hemibrain:v1.2.1
1203066201,dopamine,PAM02,hemibrain:v1.2.1
728625156,acetylcholine,LHPV5g1_a,hemibrain:v1.2.1
724816115,acetylcholine,DP1l_adPN,hemibrain:v1.2.1
765457262,dopamine,PAM06_a,hemibrain:v1.2.1
697848868,gaba,DC4_vPN,hemibrain:v1.2.1
1889253785,acetylcholine,VA3_adPN,hemibrain:v1.2.1
705381843,gaba,LHAV4c2,hemibrain:v1.2.1
818888010,acetylcholine,LHAV4b3,hemibrain:v1.2.1
704466265,acetylcholine,MBON12,hemibrain:v1.2.1
1110298200,dopamine,PAM02,hemibrain:v1.2.1
1693486219,acetylcholine,M_lPNm13,hemibrain:v1.2.1
759464163,dopamine,PPL204,hemibrain:v1.2.1
769018494,dopamine,PAM13,hemibrain:v1.2.1
697132371,acetylcholine,VM2_adPN,hemibrain:v1.2.1
856407289,gaba,LHAV4a4,hemibrain:v1.2.1
5813055147,acetylcholine,VC4_adPN,hemibrain:v1.2.1
913341138,glutamate,LHPV4g1,hemibrain:v1.2.1
821272765,glutamate,LHPV4g1,hemibrain:v1.2.1
943048975,glutamate,LHPV4g1,hemibrain:v1.2.1
788306724,acetylcholine,VC4_adPN,hemibrain:v1.2.1
5813091420,dopamine,PAM05,hemibrain:v1.2.1
728974338,acetylcholine,LHPV5g1_a,hemibrain:v1.2.1
1233501275,dopamine,PAM13,hemibrain:v1.2.1
797687628,dopamine,PAM14,hemibrain:v1.2.1
729544359,gaba,M_vPNml84,hemibrain:v1.2.1
5813013913,gaba,WEDPN3,hemibrain:v1.2.1
1889253763,acetylcholine,VM7v_adPN,hemibrain:v1.2.1
727472481,acetylcholine,VM2_adPN,hemibrain:v1.2.1
834044577,dopamine,PAM06_b,hemibrain:v1.2.1
760566744,glutamate,LHPV4a4_c,hemibrain:v1.2.1
799578347,dopamine,PAM13,hemibrain:v1.2.1
850375847,acetylcholine,VA1d_adPN,hemibrain:v1.2.1
735112319,dopamine,PAM14,hemibrain:v1.2.1
2069648663,acetylcholine,VP1m+VP5_ilPN,hemibrain:v1.2.1
703305408,acetylcholine,LHAV4c1_a,hemibrain:v1.2.1
727855437,gaba,M_vPNml71,hemibrain:v1.2.1
947103902,gaba,LHAV4g15,hemibrain:v1.2.1
729867427,glutamate,LHPV4a6,hemibrain:v1.2.1
1857825571,acetylcholine,DC3_adPN,hemibrain:v1.2.1
5813057045,glutamate,FB2M,hemibrain:v1.2.1
5813127030,dopamine,PAM06_a,hemibrain:v1.2.1
5813024601,acetylcholine,VA1v_adPN,hemibrain:v1.2.1
5813020138,gaba,WEDPN3,hemibrain:v1.2.1
1944502935,acetylcholine,VP1m+VP5_ilPN,hemibrain:v1.2.1
722817260,acetylcholine,DA1_lPN,hemibrain:v1.2.1
5813054911,gaba,M_vPNml74,hemibrain:v1.2.1
1200753147,dopamine,PAM06_b,hemibrain:v1.2.1
737167616,dopamine,PAM02,hemibrain:v1.2.1
5813055162,acetylcholine,VA1d_adPN,hemibrain:v1.2.1
766838498,dopamine,PAM14,hemibrain:v1.2.1
800743420,dopamine,PAM04_a,hemibrain:v1.2.1
1692817033,acetylcholine,VA7l_adPN,hemibrain:v1.2.1
800622401,dopamine,PAM13,hemibrain:v1.2.1
1225640135,dopamine,FB4L,hemibrain:v1.2.1
761232088,gaba,LHAV4g15,hemibrain:v1.2.1
1295501882,dopamine,PAM02,hemibrain:v1.2.1
756502912,gaba,PLP080,hemibrain:v1.2.1
724820565,glutamate,LHPV2a1_a,hemibrain:v1.2.1
917643796,octopamine,OA-ASM2,hemibrain:v1.2.1
824353701,gaba,VL2p_vPN,hemibrain:v1.2.1
759922408,gaba,M_vPNml74,hemibrain:v1.2.1
788648194,acetylcholine,DL2d_adPN,hemibrain:v1.2.1
944729312,gaba,LHAV4g2,hemibrain:v1.2.1
798693540,dopamine,PAM06_a,hemibrain:v1.2.1
853717974,glutamate,LHPV2a1_e,hemibrain:v1.2.1
733316908,gaba,DA1_vPN,hemibrain:v1.2.1
5813054697,acetylcholine,VA1v_adPN,hemibrain:v1.2.1
1169989859,dopamine,PAM05,hemibrain:v1.2.1
5813024692,acetylcholine,M_adPNm3,hemibrain:v1.2.1
790917992,glutamate,LHPV4a3,hemibrain:v1.2.1
1734350908,acetylcholine,DA1_lPN,hemibrain:v1.2.1
1858171399,acetylcholine,DC3_adPN,hemibrain:v1.2.1
730213826,gaba,DP1l_vPN,hemibrain:v1.2.1
1765040289,acetylcholine,DA1_lPN,hemibrain:v1.2.1
1289359184,dopamine,FB4M,hemibrain:v1.2.1
1793014716,acetylcholine,DL2d_adPN,hemibrain:v1.2.1
1788300760,acetylcholine,VA1v_adPN,hemibrain:v1.2.1
5813044177,acetylcholine,M_lPNm11A,hemibrain:v1.2.1
923027316,dopamine,PAM14,hemibrain:v1.2.1
1006854683,gaba,WEDPN3,hemibrain:v1.2.1
1233436426,dopamine,PAM03,hemibrain:v1.2.1
1170404875,dopamine,PAM05,hemibrain:v1.2.1
729518762,glutamate,LHPV4a4_c,hemibrain:v1.2.1
799919294,dopamine,PAM14,hemibrain:v1.2.1
1016839809,dopamine,PAM06_a,hemibrain:v1.2.1
754854077,acetylcholine,VC4_adPN,hemibrain:v1.2.1
768555687,gaba,MBON10,hemibrain:v1.2.1
5813055025,acetylcholine,VA3_adPN,hemibrain:v1.2.1
1850711304,acetylcholine,VM1_lPN,hemibrain:v1.2.1
5813061116,glutamate,FB2H_b,hemibrain:v1.2.1
1701325725,gaba,M_vPNml73,hemibrain:v1.2.1
826762561,acetylcholine,LHAV4c1_a,hemibrain:v1.2.1
955591114,dopamine,PAM14,hemibrain:v1.2.1
1131827390,dopamine,FB4M,hemibrain:v1.2.1
1255634702,glutamate,FB2M,hemibrain:v1.2.1
798356481,dopamine,PAM08_b,hemibrain:v1.2.1
766781641,gaba,LHAV4c2,hemibrain:v1.2.1
5813038793,acetylcholine,DL2v_adPN,hemibrain:v1.2.1
923385340,dopamine,PAM05,hemibrain:v1.2.1
758903321,glutamate,LHPV2a1_d,hemibrain:v1.2.1
882353566,gaba,M_vPNml68,hemibrain:v1.2.1
5813039315,acetylcholine,DA1_lPN,hemibrain:v1.2.1
5901203780,gaba,LHAV4g11,hemibrain:v1.2.1
2383731281,gaba,M_vPNml51,hemibrain:v1.2.1
5813039471,acetylcholine,DC3_adPN,hemibrain:v1.2.1
799586652,glutamate,MBON05,hemibrain:v1.2.1
924429714,dopamine,PAM08_b,hemibrain:v1.2.1
754534424,acetylcholine,DA1_lPN,hemibrain:v1.2.1
5813071369,gaba,M_vPNml76,hemibrain:v1.2.1
761544832,glutamate,FB2M,hemibrain:v1.2.1
5812982118,dopamine,PAM06_a,hemibrain:v1.2.1
760566746,glutamate,LHPV4a4_b,hemibrain:v1.2.1
1570685257,gaba,M_vPNml72,hemibrain:v1.2.1
792364888,gaba,Z_vPNml1,hemibrain:v1.2.1
5813041180,dopamine,FB4L,hemibrain:v1.2.1
1693827279,acetylcholine,M_adPNm8,hemibrain:v1.2.1
767671354,dopamine,PAM14,hemibrain:v1.2.1
1734350788,acetylcholine,DA1_lPN,hemibrain:v1.2.1
754538881,acetylcholine,DA1_lPN,hemibrain:v1.2.1
757556799,gaba,VL1_vPN,hemibrain:v1.2.1
5813054053,octopamine,OA-ASM3,hemibrain:v1.2.1
5813041468,gaba,WEDPN10A,hemibrain:v1.2.1
760907730,glutamate,LHPV4a4_a,hemibrain:v1.2.1
1262744824,dopamine,PAM06_b,hemibrain:v1.2.1
790918176,glutamate,LHPV4a2,hemibrain:v1.2.1
1170413425,dopamine,PAM06_a,hemibrain:v1.2.1
764006565,gaba,LHAV4c2,hemibrain:v1.2.1
919526332,acetylcholine,LHAV2b10,hemibrain:v1.2.1
5813039465,acetylcholine,DL2v_adPN,hemibrain:v1.2.1
1793351401,acetylcholine,DL2d_adPN,hemibrain:v1.2.1
798027992,dopamine,PAM06_a,hemibrain:v1.2.1
5813091758,dopamine,PAM06_a,hemibrain:v1.2.1
760566454,glutamate,LHPV4a4_b,hemibrain:v1.2.1
1570685132,gaba,M_vPNml76,hemibrain:v1.2.1
1734420152,acetylcholine,DL2v_adPN,hemibrain:v1.2.1
760566169,glutamate,LHPV4a1,hemibrain:v1.2.1
760566735,glutamate,LHPV4a2,hemibrain:v1.2.1
889194717,acetylcholine,LHPV2c2,hemibrain:v1.2.1
5813032813,dopamine,PAM13,hemibrain:v1.2.1
1202462198,dopamine,PAM02,hemibrain:v1.2.1
1234731487,dopamine,PAM14,hemibrain:v1.2.1
893710296,dopamine,PAM14,hemibrain:v1.2.1
856066807,acetylcholine,LHPV2c1_b,hemibrain:v1.2.1
1756579280,acetylcholine,DL2d_adPN,hemibrain:v1.2.1
1387583807,dopamine,PAM03,hemibrain:v1.2.1
5813048214,dopamine,PAM06_b,hemibrain:v1.2.1
707660374,dopamine,PAM04_a,hemibrain:v1.2.1
5813055184,acetylcholine,D_adPN,hemibrain:v1.2.1
5813038889,acetylcholine,D_adPN,hemibrain:v1.2.1
5901205545,dopamine,PAM05,hemibrain:v1.2.1
822005494,glutamate,LHPV2a1_d,hemibrain:v1.2.1
979519562,acetylcholine,LHAV4c1_a,hemibrain:v1.2.1
973765182,gaba,WEDPN2A,hemibrain:v1.2.1
1200687716,dopamine,PAM06_a,hemibrain:v1.2.1
762227003,glutamate,FB2M,hemibrain:v1.2.1
825032139,acetylcholine,LHPV2c1_b,hemibrain:v1.2.1
1140737968,dopamine,PAM08_b,hemibrain:v1.2.1
5813027679,glutamate,FB2H_a,hemibrain:v1.2.1
1886132855,acetylcholine,M_adPNm7,hemibrain:v1.2.1
5813093171,dopamine,PAM04_a,hemibrain:v1.2.1
980198319,gaba,LHAV4a4,hemibrain:v1.2.1
1007882308,acetylcholine,LHPV2c2,hemibrain:v1.2.1
1536947502,acetylcholine,D_adPN,hemibrain:v1.2.1
1011616276,acetylcholine,LHAV4c1_b,hemibrain:v1.2.1
791311618,glutamate,LHPV2a2,hemibrain:v1.2.1
1263832477,dopamine,PAM03,hemibrain:v1.2.1
854776068,acetylcholine,LHPV2c2,hemibrain:v1.2.1
1295566429,dopamine,PAM02,hemibrain:v1.2.1
890118683,dopamine,PAM14,hemibrain:v1.2.1
5812983418,dopamine,PAM04_a,hemibrain:v1.2.1
5813022201,dopamine,PAM06_a,hemibrain:v1.2.1
792616185,gaba,M_vPNml59,hemibrain:v1.2.1
5813049966,octopamine,OA-ASM1,hemibrain:v1.2.1
830276571,dopamine,PAM05,hemibrain:v1.2.1
